Unnamed: 0,FileName,PortionType,FoodCode,Main Food description,Portion,Multiplier,Rank,PortionCode,PortionSubCode,Link,GPTFoodDescription,GPTFoodCode,retrieval_score_avg,retrieval_score_top1,retrieval_score_spread,LabelAmount,LabelUnit,PortionShot,GPTPortionDescription,GPTPortionReason,GPTPortionAmount,GPTPortionAmountReason,BaseUnit,Portion weight (g),CalculatedWeight,CalculatedWeightGPT,Energy (kcal),Energy (kcal)_GPT,Protein (g),Protein (g)_GPT,Carbohydrate (g),Carbohydrate (g)_GPT,Total Fat (g),Total Fat (g)_GPT
678,072502429.png,median,62109100,"Cranberries, dried",5/8 cup,0.625,315,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072502429.png,"Likely dried cranberries (craisins) — small, wrinkled, dark red dried berries. Could also possibly be dried barberries if they are more tart and elongated.",['62109100'],1.175557029247284,0.8526649475097656,0.0927321723407643,0.625,cup,"1 piece ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup",1/4 cup,,0.125,,cup,160.0,100.0,20.0,308.0,61.6,0.17,0.034,82.8,16.56,1.09,0.218
679,072502425.png,smallest,62109100,"Cranberries, dried",1/8 cup,0.125,315,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072502425.png,"Likely dried cranberries (craisins) — small dried, sweetened tart red berries.",['62109100'],1.10920872737964,0.8345885872840881,0.0841849641655661,0.125,cup,"1 piece ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup",1/8 cup,,0.125,,cup,160.0,20.0,20.0,61.6,61.6,0.034,0.034,16.56,16.56,0.218,0.218
683,072908421.png,largest,14104250,"Cheese, Colby Jack",1 slice,2.5,320,51000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072908421.png,Appears to be a single slice of processed American cheese — possibly a mild cheddar-style cheese slice.,['14410110'],1.0003062923749289,0.8802855610847473,0.0474786955325639,1.0,slice,"1 slice ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup",1 slice,,1,,slice,21.0,21.0,21.0,80.64,80.64,5.065200000000001,5.065200000000001,0.3402,0.3402,6.552,6.552
684,081108408.png,median,14104250,"Cheese, Colby Jack",3/4 cup,0.75,320,10159,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081108408.png,Appears to be shredded orange cheddar cheese — likely pre-shredded mild or sharp cheddar.,['14104100'],1.104699716468652,0.9609096050262452,0.0641749439450765,0.75,cup,"1 slice ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup",1/4 cup,,0.25,,cup,113.0,84.75,28.25,325.44,108.48,20.4417,6.8139,1.37295,0.45765,26.442,8.814
685,081108403.png,smallest,14104250,"Cheese, Colby Jack",1/8 cup,0.125,320,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081108403.png,"Likely shredded cheddar cheese (pre-shredded/grated). It could possibly be shredded carrot, but it most closely resembles cheddar.",['14104100'],1.0759809429446856,0.8879168033599854,0.0575644238777738,0.125,cup,"1 slice ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup",1/8 cup,,0.125,,cup,113.0,14.125,14.125,54.24,54.24,3.40695,3.40695,0.228825,0.228825,4.407,4.407
686,080602208.png,largest,63115010,"Cherries, raw",2 cups,2.0,322,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080602208.png,"Likely fresh dark red cherries (sweet cherries — e.g., Bing-style), whole with stems on a plate.",['63115010'],1.1178245256344477,0.9261515140533448,0.0969107749648591,2.0,cup,"1 fruit ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1 cup,,1,,cup,150.0,300.0,150.0,189.0,94.5,3.18,1.59,48.03000000000001,24.015000000000004,0.6,0.3
688,080602201.png,smallest,63115010,"Cherries, raw",1/4 cup,0.25,322,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080602201.png,"Appears to be three dark red cherries — likely pitted cherry halves (dark sweet cherries, e.g., Bing or similar).",['63115010'],1.1533485402663548,0.952793538570404,0.0965497238354756,0.25,cup,"1 fruit ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",,,0.08,,cup,150.0,37.5,12.0,23.625,7.56,0.3975,0.1272,6.003750000000001,1.9212,0.075,0.024
689,092607109.png,largest,71401000,"Potato, french fries, not specified subcategory as to fresh or frozen",2 cups,2.0,323,10324,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/092607109.png,"Appears to be waffle‑cut (lattice) potato chips/fries — likely deep‑fried (or oven‑baked) seasoned potato snacks, similar to store‑bought waffle fries.",['71200240'],0.9576148351033528,0.7853620052337646,0.0686985392668088,2.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 piece",,,1,,cup,60.0,120.0,60.0,270.0,135.0,3.0,1.5,27.876,13.938,16.884,8.442
691,081502401.png,smallest,71401000,"Potato, french fries, not specified subcategory as to fresh or frozen",1/4 cup,0.0543,323,62486,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081502401.png,Likely a single sweet potato piece — probably a sweet potato fry or wedge (baked/roasted or fried).,['73410340'],1.0394556234280268,0.9415298700332642,0.0403743196629498,0.25,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 piece",1 piece,,0.007,,cup,60.0,15.0,0.42,33.75,0.945,0.375,0.0105,3.4845,0.097566,2.1105,0.059094
692,073002416.png,largest,75103000,"Cabbage, green, raw",2 cups,2.0,324,10036,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/073002416.png,Appears to be shredded cabbage — likely plain or lightly dressed coleslaw (thinly shredded green cabbage).,['75141000'],1.063793217142423,0.8439808487892151,0.0817399423569751,2.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 leaf ,1 head ,7/8 head ,3/4 head ,5/8 head ,1/2 head ,3/8 head ,1/4 head ,1/8 head",1 cup,,1.5,,cup,90.0,180.0,135.0,45.0,33.75,2.3040000000000003,1.7280000000000002,10.44,7.83,0.18,0.135
693,100709105.png,median,75103000,"Cabbage, green, raw",1 head,0.625,324,61357,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100709105.png,Likely a whole head of green (round/white) cabbage — appears raw and uncut.,['75103000'],1.0998943328857422,0.917990744113922,0.067865813445522,1.0,head,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 leaf ,1 head ,7/8 head ,3/4 head ,5/8 head ,1/2 head ,3/8 head ,1/4 head ,1/8 head",1 head,,1,,head,900.0,900.0,900.0,225.0,225.0,11.52,11.52,52.2,52.2,0.9,0.9
702,072302334.png,median,42111200,"Peanuts, dry roasted, salted",5/8 cup,0.625,329,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072302334.png,Appears to be shelled peanuts — likely blanched or dry‑roasted peanut kernels.,['42111210'],0.9695101882020632,0.7444493174552917,0.0881346538409511,0.625,cup,"1 piece ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,1 cup",1/4 cup,,,,cup,146.0,91.25,,535.6375,,22.219375,,19.39975,,45.31475,
703,072302330.png,smallest,42111200,"Peanuts, dry roasted, salted",1/8 cup,0.125,329,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072302330.png,Appears to be a small pile of shelled peanuts — likely dry‑roasted (or roasted) peanuts.,['42111210'],1.01261378377676,0.7637211084365845,0.0967304160116022,0.125,cup,"1 piece ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,1 cup",1/8 cup,,0.125,,cup,146.0,18.25,18.25,107.1275,107.1275,4.443875,4.443875,3.87995,3.87995,9.06295,9.06295
707,030309117.png,largest,51601010,"Bread, multigrain, toasted",1 slice,1.0,332,61069,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/030309117.png,Appears to be a single slice of toasted bread — likely whole wheat (wholemeal) toast — on a plate.,['51300120'],0.9136435613036156,0.7460935115814209,0.0656371831715861,1.0,slice,"1 slice ,3/4 slice ,1/2 slice ,1/4 slice",1 slice,,1,,slice,9.0,9.0,9.0,26.19,26.19,1.3212000000000002,1.3212000000000002,4.286700000000001,4.286700000000001,0.4185,0.4185
708,030409107.png,median,51601010,"Bread, multigrain, toasted",1/2 slice,0.5,332,62308,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/030409107.png,Likely a small piece of toasted bread — appears to be a half slice of plain white toast.,['51101010'],0.9546061793963114,0.8031972050666809,0.0513851767108671,0.5,slice,"1 slice ,3/4 slice ,1/2 slice ,1/4 slice",1/2 slice,,1,,slice,9.0,4.5,9.0,13.095,26.19,0.6606000000000001,1.3212000000000002,2.1433500000000003,4.286700000000001,0.20925,0.4185
709,030309117.png,smallest,51601010,"Bread, multigrain, toasted",1 slice,0.125,332,61069,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/030309117.png,Appears to be a single slice of toasted bread — likely a light-toasted whole wheat (brown sandwich) loaf.,['51300120'],0.8893423567215601,0.7383495569229126,0.0473059987995504,1.0,slice,"1 slice ,3/4 slice ,1/2 slice ,1/4 slice",1 slice,,1,,slice,9.0,9.0,9.0,26.19,26.19,1.3212000000000002,1.3212000000000002,4.286700000000001,4.286700000000001,0.4185,0.4185
711,092810105.png,median,58106560,"Pizza with pepperoni, from restaurant or fast food, thick crust",1 piece,0.125,334,62157,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/092810105.png,Appears to be a slice of cheese pizza — likely a plain mozzarella pizza slice on a thin-to-medium crust.,['58106234'],0.9141278738776842,0.7956230044364929,0.0428636678279601,1.0,piece,"1 pastry ,1/2 personal size pizza ,3/4 personal size pizza ,1/4 personal size pizza ,1 piece ,3/4 piece ,1/2 piece ,1/4 piece ,1 pizza ,3/4 pizza ,1/2 pizza ,1/4 pizza ,1 Bagel Bite",1 piece,,1,,piece,139.0,139.0,139.0,398.93,398.93,15.971100000000002,15.971100000000002,44.2576,44.2576,17.4862,17.4862
712,091610101.png,smallest,58106560,"Pizza with pepperoni, from restaurant or fast food, thick crust",1 piece,0.0156,334,61755,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/091610101.png,Appears to be a slice of pepperoni pizza — likely a thin‑crust (New York–style) slice.,['58106550'],0.9101001029213268,0.7367963790893555,0.0556991636172222,1.0,piece,"1 pastry ,1/2 personal size pizza ,3/4 personal size pizza ,1/4 personal size pizza ,1 piece ,3/4 piece ,1/2 piece ,1/4 piece ,1 pizza ,3/4 pizza ,1/2 pizza ,1/4 pizza ,1 Bagel Bite",1 piece,,1,,piece,139.0,139.0,139.0,398.93,398.93,15.971100000000002,15.971100000000002,44.2576,44.2576,17.4862,17.4862
713,113096.png,largest,83102000,Caesar dressing,6 tablespoons,6.0,335,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113096.png,"Appears to be a smooth beige dip — likely tahini (sesame paste) or a similar sesame-based dressing. Could also possibly be hummus or a creamy nut/peanut sauce, based on color and texture.",['43103300'],1.1011935338377952,0.8422932028770447,0.0871636650808583,6.0,tablespoon,"1 packet ,1 teaspoon ,2 teaspoons ,1 tablespoon ,2 tablespoons ,3 tablespoons ,4 tablespoons ,5 tablespoons ,6 tablespoons",6 tablespoons,,6,,tablespoon,14.7,88.19999999999999,88.19999999999999,478.0439999999999,478.0439999999999,1.91394,1.91394,2.9105999999999996,2.9105999999999996,51.0237,51.0237
714,113092.png,median,83102000,Caesar dressing,2 tablespoons,2.0,335,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113092.png,"Appears to be a pale, fine powder — likely all-purpose (wheat) flour. It could also be a similar baking powder/cornstarch; if a spice, possibly ground ginger.",['91101020'],1.2788738131523132,1.0755243301391602,0.0909915997865768,2.0,tablespoon,"1 packet ,1 teaspoon ,2 teaspoons ,1 tablespoon ,2 tablespoons ,3 tablespoons ,4 tablespoons ,5 tablespoons ,6 tablespoons",1 tablespoon,,1,,tablespoon,14.7,29.4,14.7,159.34799999999998,79.67399999999999,0.63798,0.31899,0.9702,0.4851,17.0079,8.50395
718,051810125.png,smallest,27214100,Meat loaf made with beef,1/4 cup,0.25,339,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/051810125.png,"Appears to be pan-seared cubed meat — likely steak bites (pan-fried/sautéed beef cubes), possibly seasoned with herbs.",['21101150'],1.1284632191061974,0.8707982897758484,0.0716567854683168,0.25,cup,"6 meatballs ,5 meatballs ,4 meatballs ,3 meatballs ,2 meatballs ,1 meatball ,16 ounces ,14 ounces ,12 ounces ,10 ounces ,8 ounces ,6 ounces ,4 ounces ,2 ounces ,2-1/2 meatballs ,1-1/2 meatballs ,1/2 meatball ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/2 cups ,2 cups ,2-1/2 cups ,3 cups",2 ounces,,0.125,,cup,140.0,35.0,17.5,69.65,34.825,6.118000000000001,3.0590000000000006,2.52,1.26,3.7520000000000007,1.8760000000000003
728,080802123.png,largest,75216113,"Corn, canned, cooked, no added fat",2 cups,2.0,343,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080802123.png,"Likely split red lentils (masoor dal) — dehulled orange/red split lentils, raw.",['41305000'],1.1776007374127706,0.9535005688667296,0.0788829352691157,2.0,cup,"1 baby ear ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1 cup,,1,,cup,165.0,330.0,165.0,221.1,110.55,7.557,3.7785,47.322,23.661,4.026,2.013
730,080802116.png,smallest,75216113,"Corn, canned, cooked, no added fat",1/4 cup,0.25,343,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080802116.png,Appears to be baked beans — likely canned navy/haricot beans in a tomato-based sauce.,['41201010'],1.0206252713998158,0.7532766461372375,0.1047001542196978,0.25,cup,"1 baby ear ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/4 cup,,0.12,,cup,165.0,41.25,19.8,27.6375,13.266000000000002,0.944625,0.45342,5.9152499999999995,2.8393200000000003,0.50325,0.24156
743,061908108.png,largest,58160110,Beans and white rice,3 cups,3.0,351,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/061908108.png,Appears to be plain/Greek yogurt or a milk-based pudding topped with granola or crushed toasted oats (likely yogurt with granola).,['11435100'],1.01167900711298,0.7761411666870117,0.066534004924004,3.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/2 cups ,2 cups ,2-1/2 cups ,3 cups",1 cup,,1,,cup,170.0,510.0,170.0,836.4,278.8,33.15,11.05,128.46900000000002,42.823,21.471,7.157000000000001
744,061908104.png,median,58160110,Beans and white rice,1 cup,1.0,351,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/061908104.png,"Appears to be a serving of fried rice — likely egg fried rice or rice mixed with scrambled egg and small diced vegetables (e.g., carrot or corn).",['58150110'],1.045678691069285,0.8560640811920166,0.0981694432569134,1.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/2 cups ,2 cups ,2-1/2 cups ,3 cups",1/4 cup,,0.33,,cup,170.0,170.0,56.1,278.8,92.004,11.05,3.646500000000001,42.823,14.13159,7.157000000000001,2.36181
745,061908101.png,smallest,58160110,Beans and white rice,1/4 cup,0.25,351,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/061908101.png,"Appears to be a small triangular onigiri (Japanese rice ball), likely plain or lightly seasoned/grilled (yaki-onigiri) with some toasted/browned rice bits or sesame — possibly with a filling like salmon or umeboshi.",['56205190'],1.167219982544581,1.015756130218506,0.0651977441702262,0.25,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/2 cups ,2 cups ,2-1/2 cups ,3 cups",1/4 cup,,0.25,,cup,170.0,42.5,42.5,69.7,69.7,2.7625,2.7625,10.70575,10.70575,1.7892500000000002,1.7892500000000002
747,011509401.png,median,41205070,"Hummus, plain",3 tablespoons,0.1875,352,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/011509401.png,Appears to be three measuring cups filled with a white powder—likely all-purpose flour (could also be powdered sugar or cornstarch).,['91101020'],1.2348043476541837,0.8739423155784607,0.0824104440195215,3.0,tablespoon,"3 tablespoons ,2 tablespoons ,1 tablespoon ,1/4 cup ,3/8 cup ,1/2 cup ,1/3 cup",,,3,,tablespoon,15.0,45.0,45.0,109.35,109.35,3.3075,3.3075,6.705,6.705,7.695000000000001,7.695000000000001
748,113091f.png,smallest,41205070,"Hummus, plain",1 tablespoon,0.0625,352,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113091f.png,"Appears to be a measuring spoon holding a beige powdered ingredient — likely a ground spice or dried powder (e.g., ground ginger, garlic powder, or mustard powder).",['92306850'],1.3057307322820029,1.1086097955703735,0.0698515900996941,1.0,tablespoon,"3 tablespoons ,2 tablespoons ,1 tablespoon ,1/4 cup ,3/8 cup ,1/2 cup ,1/3 cup",1 tablespoon,,1,,tablespoon,15.0,15.0,15.0,36.45,36.45,1.1025,1.1025,2.235,2.235,2.565,2.565
750,113093a.png,median,75506100,Honey mustard dip,3 tablespoons,0.1875,354,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113093a.png,Likely a yellow powdered spice (appears to be ground turmeric) measured in three spoons — could also be ground mustard or a mild curry powder.,['75506010'],1.32454471886158,1.1766194105148315,0.0587839633691641,3.0,tablespoon,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup",3 tablespoons,,3,,tablespoon,15.0,45.0,45.0,123.75,123.75,0.7965000000000001,0.7965000000000001,11.322,11.322,8.1045,8.1045
751,113091a.png,smallest,75506100,Honey mustard dip,1 tablespoon,0.0625,354,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113091a.png,Appears to be a measuring spoon containing ground turmeric powder — possibly turmeric (or less likely a similarly colored spice like curry or mustard powder).,['75506010'],1.3663124004999796,1.1511081457138062,0.0648679790883422,1.0,tablespoon,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup",1 tablespoon,,1,,tablespoon,15.0,15.0,15.0,41.25,41.25,0.2655,0.2655,3.774,3.774,2.7015,2.7015
765,072211107.png,median,58106220,"Pizza, cheese, from restaurant or fast food, thin crust",1/2 piece,0.5,361,61705,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072211107.png,"Appears to be a folded crepe (thin pancake), likely a sweet or filled crepe folded into a triangle.",['55400010'],1.1488857890168829,0.9340423345565796,0.0934518843273499,0.5,piece,"1 piece ,3/4 piece ,1/2 piece ,1/4 piece ,1 pastry ,1/2 personal size pizza ,3/4 personal size pizza ,1/4 personal size pizza",1/4 piece,,1,,piece,86.0,43.0,86.0,129.86,259.72,5.5255,11.051,13.416,26.831999999999997,5.9985,11.997
772,102202105.png,smallest,31102000,"Egg, whole, cooked, not specified subcategory as to cooking method",1/4 cup,0.25,363,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/102202105.png,Appears to be scrambled eggs — likely cheesy scrambled eggs (eggs mixed with melted cheddar or a cheese sauce).,['32130100'],0.9877579222122828,0.8302805423736572,0.0724778603684572,0.25,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup",1/4 cup,,0.2,,cup,135.0,33.75,27.0,59.4,47.52,3.996,3.1968,0.3105,0.2484,4.67775,3.7422
776,051110109.png,largest,52201000,"Cornbread, prepared from mix",1 piece,16.76,365,51000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/051110109.png,Likely a slice of pumpkin pie (or possibly sweet potato pie) — a baked orange custard-style pie slice with a pastry crust.,"['53347000', '53360000']",1.129496030509472,0.8818919062614441,0.0699947542216739,1.0,piece,"1 piece ,3/4 piece ,1/2 piece ,1/4 piece ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1 piece,,1,,piece,60.0,60.0,60.0,198.0,198.0,3.954,3.954,32.676,32.676,5.747999999999999,5.747999999999999
777,112409109.png,median,52201000,"Cornbread, prepared from mix",1 piece,4.0,365,51000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/112409109.png,Appears to be a small syrup‑soaked cake square — likely a semolina sponge like basbousa/revani (or possibly a syrup‑soaked sponge cake).,['53441210'],1.1979173968235652,0.8628968596458435,0.0788559552600931,1.0,piece,"1 piece ,3/4 piece ,1/2 piece ,1/4 piece ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1 piece,,1,,piece,60.0,60.0,60.0,198.0,198.0,3.954,3.954,32.676,32.676,5.747999999999999,5.747999999999999
778,100609116.png,smallest,52201000,"Cornbread, prepared from mix",1/4 cup,0.25,365,10059,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100609116.png,"Appears to be small diced mango pieces (fresh cubed) — possibly pineapple, but most likely mango.",['63129010'],1.095008691648642,0.8844324350357056,0.0827662481391828,0.25,cup,"1 piece ,3/4 piece ,1/2 piece ,1/4 piece ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/4 cup,,0.125,,cup,89.0,22.25,11.125,73.425,36.7125,1.466275,0.7331375,12.117350000000002,6.058675000000001,2.13155,1.065775
