FileName,PortionType,FoodCodeCommon,Main Food description,Portion,Multiplier,Rank,PortionCode,PortionSubCode,Link,GPTFoodDescription,GPTFoodCode,retrieval_score_avg,retrieval_score_top1,retrieval_score_spread
061809105.png,smallest,51166000,Croissant,1 croissant,0.125,228,63447,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/061809105.png,"Appears to be a plain butter croissant — a crescent-shaped, flaky laminated pastry (partially eaten).",['51166000'],1.124000595,0.833253384,0.087134183
121807122.png,largest,91108000,"Sugar substitute, stevia, powder",2 tablespoons,6,229,22000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/121807122.png,No food visible — appears to be three nested white plastic measuring spoons.,['91101010'],1.261470669,0.968511581,0.08475915
042108441.png,median,91108000,"Sugar substitute, stevia, powder",2 teaspoons,2,229,22000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/042108441.png,Appears to be two peeled raw garlic cloves.,['75111500'],1.304965627,0.920295775,0.104525182
111903057.png,smallest,91108000,"Sugar substitute, stevia, powder",1 packet,1,229,60876,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/111903057.png,Appears to be a small packaged confectionery item — likely a pink-wrapped candy or chocolate (possibly a box of sweets or macarons). Image is low-resolution so identification is uncertain.,['53225000'],1.009346184,0.79240334,0.072522777
113099e.png,largest,74402350,"Salsa verde or salsa, green",1/2 cup,0.5,230,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113099e.png,Appears to be a bright green paste — likely wasabi (Japanese horseradish) paste.,['75534550'],1.28820663,0.863913059,0.105586343
113093e.png,median,74402350,"Salsa verde or salsa, green",3 tablespoons,0.1875,230,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113093e.png,Appears to be a green herb paste or sauce — likely basil pesto (or a similar herb‑oil emulsion) served in measuring spoons.,['81302070'],1.188096945,1.038018465,0.07975061
113091e.png,smallest,74402350,"Salsa verde or salsa, green",1 tablespoon,0.0625,230,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113091e.png,Appears to be a small spoonful of green paste — likely wasabi (Japanese horseradish) paste. Could also be a green herb paste such as basil pesto or a cilantro/mint chutney depending on ingredients.,['75534550'],1.249141646,0.88136518,0.102237323
121807122.png,largest,91201010,"Sugar substitute, aspartame, powder",2 tablespoons,6,232,22000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/121807122.png,Appears to be three white plastic measuring spoons — no identifiable food visible.,['91101010'],1.274532129,1.114961743,0.06106146
000000000.png,median,91201010,"Sugar substitute, aspartame, powder",,1,232,62274,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"The image is a ""No image available"" placeholder rather than a photo of food, so there's nothing to identify.",,,,
111903056.png,smallest,91201010,"Sugar substitute, aspartame, powder",1 packet,1,232,60876,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/111903056.png,"Likely a packaged bag of coffee (ground or whole beans), probably a medium roast — image is small/low resolution so I can’t read the label or confirm brand/variety.",['92100500'],0.99249482,0.850136936,0.046555138
020309403.png,largest,81104010,"Margarine-oil blend, tub, light",2 tablespoons,2,233,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/020309403.png,No appropriate food codes found from the context information.,,,,
020309405.png,median,81104010,"Margarine-oil blend, tub, light",1 tablespoon,1,233,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/020309405.png,Appears to be a spoonful of a white creamy dairy — likely heavy cream or a plain yogurt/sour-cream–type substance (could also be a milk-like liquid); exact type uncertain from the image.,['11411010'],1.05674489,0.895271659,0.089551757
020309408.png,smallest,81104010,"Margarine-oil blend, tub, light",1/2 teaspoon,0.1667,233,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/020309408.png,"Appears to be a plastic spoon holding a small dollop of a white creamy food — likely plain yogurt, sour cream, or mayonnaise. If thicker and tangy, possibly Greek/plain yogurt or sour cream; if smooth and oil‑based, possibly mayonnaise.","['83107000', '12310100', '11411010', '11411390']",1.055032245,0.907079101,0.070865757
080602168.png,largest,41104020,"Pinto beans, from dried, no added fat",2 cups,2,234,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080602168.png,"Appears to be a plate of cooked red beans — likely small red/kidney-type beans (or adzuki beans), boiled/steamed and drained.",['41106020'],1.001437691,0.8233971,0.057026506
080602164.png,median,41104020,"Pinto beans, from dried, no added fat",1 cup,1,234,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080602164.png,"Likely red‑skinned peanuts (peanuts with their thin red skins, raw or dry‑roasted). Possibly could be small red beans (adzuki), but the shape more closely resembles peanuts.","['42111040', '42111210', '42111205']",1.123580322,0.821112216,0.098838414
080802147.png,smallest,41104020,"Pinto beans, from dried, no added fat",1/4 cup,0.25,234,10118,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080802147.png,"Likely a small dollop of refried beans (mashed, seasoned pinto/kidney beans). Might also be a tomato-based paste or sweet red bean paste, but texture and color suggest refried beans.",['41205010'],1.098856378,0.845079422,0.065138716
000000000.png,largest,75511100,"Pickles, not further specified subcategory assigned",,2,237,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"The provided image is a ""No image available"" placeholder, so there is no actual food to identify.",,,,
000000000.png,median,75511100,"Pickles, not further specified subcategory assigned",,1,237,62015,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"The provided image is a ""No image available"" placeholder, so I can't see any food to identify.",,,,
000000000.png,smallest,75511100,"Pickles, not further specified subcategory assigned",,0.25,237,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"Reason: the provided image is a ""No image available"" placeholder, so no food visual is visible.",,,,
cp_42fo.png,largest,11511100,"Chocolate milk, ready to drink, whole",42 FO,42,240,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_42fo.png,"Appears to be a disposable foam/plastic beverage cup (styrofoam/paper cup with a printed pattern). No visible food—likely used for a drink (soda, water, or coffee), but contents aren’t shown.",['92101500'],0.967834446,0.777766824,0.098919791
mug_16fo.png,median,11511100,"Chocolate milk, ready to drink, whole",16 FO,4.8,240,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/mug_16fo.png,Appears to be a plain white ceramic mug/cup — empty (no food or beverage visible). Likely used for coffee or tea.,['92101000'],1.087948725,0.882837951,0.086709502
mug_2fo.png,smallest,11511100,"Chocolate milk, ready to drink, whole",2 FO,0.1,240,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/mug_2fo.png,Appears to be a white ceramic mug (coffee/tea cup) — no visible food or drink inside.,['92101500'],1.03791034,0.768692195,0.115942824
113099e.png,largest,63409010,"Guacamole, not further specified subcategory assigned",1/2 cup,0.5,241,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113099e.png,"Likely wasabi paste (bright green Japanese horseradish). It could also be a smooth green sauce like pesto or a matcha-based paste, but it most resembles wasabi.",['81302060'],1.239837776,0.905349433,0.089700348
113093e.png,median,63409010,"Guacamole, not further specified subcategory assigned",3 tablespoons,0.1875,241,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113093e.png,"Appears to be a green paste in measuring spoons—likely basil pesto (or a similar herb sauce like chimichurri), but could also be a smooth avocado/green curry paste.",['81302070'],1.219392879,1.06113863,0.082345394
113091e.png,smallest,63409010,"Guacamole, not further specified subcategory assigned",1 tablespoon,0.0625,241,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113091e.png,Appears to be wasabi paste — the bright green horseradish-based condiment commonly served with sushi (likely the commercial horseradish-based version).,['75534550'],1.268824947,0.823670626,0.121815889
042108443.png,largest,91102010,"Sugar, brown",6 teaspoons,6,242,22001,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/042108443.png,"Appears to be small tasting spoons with a brown paste — likely a chocolate‑hazelnut spread or mousse (e.g., Nutella/gianduja) served as samples. Could also possibly be a date paste, caramel/durocée, or cookie‑butter (speculoos) if not chocolate.",['91304090'],1.117363407,0.804256737,0.073880846
042108446.png,median,91102010,"Sugar, brown",3 teaspoons,3,242,22001,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/042108446.png,Likely ground cinnamon (appears to be a brown ground spice in measuring spoons — could also possibly be cocoa powder or instant coffee).,['91104100'],1.18296096,0.974444628,0.129136821
042108448.png,smallest,91102010,"Sugar, brown",1 teaspoon,1,242,22001,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/042108448.png,Appears to be a white measuring spoon holding a brown powdered ingredient — likely ground cinnamon (could also be cocoa powder or ground coffee).,['91104100'],1.174043559,0.958788693,0.089697892
cp_42fo.png,largest,92531030,Fruit juice drink (Sunny D),42 FO,42,243,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_42fo.png,Appears to be a disposable beverage cup (styrofoam or coated paper) with a purple geometric print — no visible food inside; likely used for soft drinks or other beverages.,['92410510'],0.9822329,0.738357663,0.103802378
tcup_6fo.png,median,92531030,Fruit juice drink (Sunny D),6 FO,4.2,243,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/tcup_6fo.png,Appears to be a porcelain/ceramic teacup (decorative floral pattern) — not a food item.,['92302000'],1.110326066,0.887730837,0.074466774
mug_2fo.png,smallest,92531030,Fruit juice drink (Sunny D),2 FO,0.1,243,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/mug_2fo.png,Appears to be an empty white ceramic mug (coffee/tea cup); no food visible.,['92101000'],1.022739899,0.742736042,0.14024471
073108403.png,largest,14106200,"Cheese, Monterey",1 slice,2.5,247,51000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/073108403.png,"Likely a slice of butter — possibly a rectangular pat of butter. It could also be a thin slice of mild yellow cheese (e.g., American or young cheddar), but butter is most probable.",['81101000'],1.095159431,0.941530764,0.064720203
091002406.png,median,14106200,"Cheese, Monterey",3/4 cup,0.75,247,10066,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/091002406.png,Appears to be cubed cheese — likely mild cheddar or American-style (processed) cheese.,['14104100'],1.015284785,0.874699175,0.056119047
091002401.png,smallest,14106200,"Cheese, Monterey",1/8 cup,0.125,247,10066,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/091002401.png,Appears to be three small cubes of orange cheese — likely cheddar or American-style cheese cubes.,['14104100'],1.065427763,0.929150641,0.064090601
000000000.png,largest,58163410,"Spanish rice, fat added",,3,248,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"The provided image shows a ""No image available"" placeholder / is missing, so there is nothing to identify.",,,,
082102223.png,median,58163410,"Spanish rice, fat added",1 cup,1,248,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/082102223.png,"Appears to be tomato‑based seasoned rice — likely Mexican/Spanish ""arroz rojo"" (or possibly West African jollof). The orange color and separated long grains suggest rice cooked with tomato/paprika/annatto seasoning.",['58163430'],1.017419486,0.715624332,0.119913027
082102220.png,smallest,58163410,"Spanish rice, fat added",1/4 cup,0.25,248,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/082102220.png,"Appears to be shredded/grated carrots — likely a carrot salad/slaw (raw and dressed) or, if cooked/sweetened, possibly a small serving of carrot halwa.",['73101110'],1.147149434,0.850114465,0.087024204
100507109.png,largest,12140000,"Cream, whipped",1 cup,1,249,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100507109.png,"Likely duchess potatoes — piped mashed‑potato rosettes (mashed potatoes mixed with butter and egg yolk, seasoned, piped with a star tip and usually baked until golden). The pale color suggests these may be unbaked or lightly finished.",['71501010'],1.083101366,0.947294176,0.043183286
100507105.png,median,12140000,"Cream, whipped",1/2 cup,0.5,249,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100507105.png,"Appears to be small piped dollops of mashed potato — likely duchess potatoes (piped mashed potato, sometimes baked). Could also be a piped root-vegetable purée (e.g., cauliflower or parsnip).",['71501016'],1.155375647,0.960431695,0.084305008
100507102.png,smallest,12140000,"Cream, whipped",1/8 cup,0.125,249,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100507102.png,"Appears to be a small scoop of hummus — a chickpea (garbanzo) puree, likely made with tahini, olive oil, lemon and garlic.  
Could also possibly be a small portion of mashed potato or a mayonnaise‑based salad, but hummus is most likely.",['41205070'],1.094004845,0.750876844,0.123894008
052511109.png,largest,51109010,"Bread, Italian, Grecian, Armenian",1 slice,19.643,250,51000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/052511109.png,Appears to be a single small slice of toasted bread — likely a crostini or baguette slice that's been lightly toasted.,['51107040'],1.020499488,0.90178901,0.060904699
052611113.png,median,51109010,"Bread, Italian, Grecian, Armenian",1 slice,1,250,90000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/052611113.png,Appears to be a single slice of sandwich bread—likely store-bought white bread or a light whole-wheat loaf.,['51101000'],0.962955477,0.846289396,0.04623138
022409101.png,smallest,51109010,"Bread, Italian, Grecian, Armenian",1 baguette,0.0625,250,61154,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/022409101.png,"Appears to be a French baguette — a long, crusty white bread (lean dough of flour, water, yeast, salt) with characteristic diagonal slashes.",['51107010'],1.063315146,0.916743755,0.062041124
