dish_id,total_calories,total_mass,total_fat,total_carbs,total_protein,ingredients,sorted_ingredients,GPTFoodDescription,GPTFoodCode,GPTAmount,GPTAmountWeight,Energy (kcal),Protein (g),Carbohydrate (g),Total Fat (g),FoodCodeError,WeightError,IngredientNum,GPTWeight
dish_1572550690,0.0,169,0.0,0.0,0.0,spaghetti,spaghetti,"cooked spaghetti noodles
tomato-based marinara sauce
cooked browned meatballs
ricotta cheese (dollops)",cooked spaghetti noodles: 56130000; tomato-based marinara sauce: 74404010; cooked browned meatballs: 27160100; ricotta cheese (dollops): 14201500,"cooked spaghetti noodles: unknown
tomato-based marinara sauce: unknown
cooked browned meatballs: 2 meatball with sauce
ricotta cheese (dollops): 0.125 cup","{'cooked spaghetti noodles': nan, 'tomato-based marinara sauce': nan, 'cooked browned meatballs': 86.0, 'ricotta cheese (dollops)': 30.75}",205.47,18.449199999999998,1.974,13.24615,0,2,4,116.75
dish_1566501067,464.117981,306,24.310999,12.239,49.618999,"spinach (raw), carrot, parmesan cheese, olives, chicken","carrot, chicken, olives, parmesan cheese, spinach (raw)","baby spinach leaves
shredded carrot
diced cooked chicken breast
cooked kidney beans
parmesan cheese shavings",baby spinach leaves: 72125100; shredded carrot: 73101110; diced cooked chicken breast: 24120120; cooked kidney beans: 41106020; parmesan cheese shavings: 14108020,"baby spinach leaves: 1 cup
shredded carrot: 0.125 cup
diced cooked chicken breast: 1 cup, cooked, diced
cooked kidney beans: 0.25 cup
parmesan cheese shavings: 1 oz","{'baby spinach leaves': 25.0, 'shredded carrot': 21.875, 'diced cooked chicken breast': 135.0, 'cooked kidney beans': 45.0, 'parmesan cheese shavings': 142.0}",899.75,84.75093749999999,32.167812500000004,48.38731249999999,0,0,5,368.875
dish_1563468362,411.686035,598,9.998622,58.30032,23.599888,"cottage cheese, pineapple, watermelon, olive oil, sweet potato, berries, yam, egg whites","berries, cottage cheese, egg whites, olive oil, pineapple, sweet potato, watermelon, yam",No ingredients identified. GPT response was: ,No ingredients identified. GPT response was:: 00000000,No ingredients identified. GPT response was:: unknown,{'no ingredients identified. gpt response was': nan},,,,,0,1,1,0.0
dish_1561405887,213.343475,139,5.735158,15.94918,23.363749,"olive oil, soy sauce, salt, cheese pizza, chicken, white rice, vinegar, spinach (raw), ginger, carrot, garlic, broccoli, green onions, pepper, green beans","broccoli, carrot, cheese pizza, chicken, garlic, ginger, green beans, green onions, olive oil, pepper, salt, soy sauce, spinach (raw), vinegar, white rice","thin-crust pizza dough (pizza crust)
melted mozzarella cheese
tomato sauce
grilled/roasted chicken (sliced pieces)
roasted carrots",thin-crust pizza dough (pizza crust): 58107050; melted mozzarella cheese: 14620300; tomato sauce: 89901050; grilled/roasted chicken (sliced pieces): 24198683; roasted carrots: 73102217,"thin-crust pizza dough (pizza crust): unknown
melted mozzarella cheese: 1 Topping from 1 piece
tomato sauce: unknown
grilled/roasted chicken (sliced pieces): 1 fillet
roasted carrots: 3 baby carrot","{'thin-crust pizza dough (pizza crust)': nan, 'melted mozzarella cheese': 40.0, 'tomato sauce': nan, 'grilled/roasted chicken (sliced pieces)': 100.0, 'roasted carrots': 30.0}",263.7,29.336,8.306,12.659,0,2,5,170.0
dish_1564761488,327.986023,336,8.358,40.558998,21.735001,"turkey bacon, egg whites, fried rice, honeydew melons","egg whites, fried rice, honeydew melons, turkey bacon","cottage cheese
cooked brown rice
cooked corn kernels
pan-fried bacon strips
honeydew melon (cubed)",cottage cheese: 14201010; cooked brown rice: 56205011; cooked corn kernels: 75216111; pan-fried bacon strips: 22601000; honeydew melon (cubed): 63311050,"cottage cheese: 0.75 cup
cooked brown rice: 0.5 cup, cooked, Quantity not specified
cooked corn kernels: 0.25 cup
pan-fried bacon strips: 2 medium slice (yield after cooking)
honeydew melon (cubed): 0.5 cup, Quantity not specified","{'cottage cheese': 157.5, 'cooked brown rice': nan, 'cooked corn kernels': 41.25, 'pan-fried bacon strips': 16.0, 'honeydew melon (cubed)': nan}",264.705,24.28595,13.2845,12.943775,0,2,5,214.75
dish_1562956510,221.167068,199,12.196038,8.990719,21.758215,"pork, tofu, pepper, white rice, bok choy, garlic, soy sauce, salt, sugar","bok choy, garlic, pepper, pork, salt, soy sauce, sugar, tofu, white rice","pan-fried tofu cubes
cherry tomatoes
brown shimeji (beech) mushrooms
cooked carrot slices
thin-sliced cooked beef rolls
scallions (green onion)
soba (buckwheat) noodles",pan-fried tofu cubes: 41420010; cherry tomatoes: 74101000; brown shimeji (beech) mushrooms: 75115000; cooked carrot slices: 73102211; thin-sliced cooked beef rolls: 27411150; scallions (green onion): 75117010; soba (buckwheat) noodles: 56112000,"pan-fried tofu cubes: unknown
cherry tomatoes: 2 cherry
brown shimeji (beech) mushrooms: 0.5 cup
cooked carrot slices: 1 piece/slice
thin-sliced cooked beef rolls: 3 beef roll
scallions (green onion): 0.5 whole
soba (buckwheat) noodles: 0.5 cup, cooked","{'pan-fried tofu cubes': nan, 'cherry tomatoes': 34.0, 'brown shimeji (beech) mushrooms': 35.0, 'cooked carrot slices': 5.0, 'thin-sliced cooked beef rolls': 402.0, 'scallions (green onion)': 7.5, 'soba (buckwheat) noodles': 80.0}",911.6799999999998,87.73874999999998,50.0453,38.36405,0,1,7,563.5
dish_1567110556,127.107117,150,10.841025,7.109585,2.239599,"cherry tomatoes, salt, pepper, vinegar, green beans, onions, cucumbers, olive oil, mixed greens, lettuce, lime","cherry tomatoes, cucumbers, green beans, lettuce, lime, mixed greens, olive oil, onions, pepper, salt, vinegar","green beans
leaf lettuce (mixed salad greens)
frisée (curly endive)
fresh cilantro leaves
shredded carrot
shredded green cabbage",green beans: 75205021; leaf lettuce (mixed salad greens): 75114000; frisée (curly endive): 72116000; fresh cilantro leaves: 75109550; shredded carrot: 73101110; shredded green cabbage: 75103000,"green beans: 0.5 cup
leaf lettuce (mixed salad greens): 1 cup
frisée (curly endive): 1 Guideline amount in salad
fresh cilantro leaves: 1 sprig
shredded carrot: unknown
shredded green cabbage: 0.25 cup","{'green beans': 70.0, 'leaf lettuce (mixed salad greens)': 35.0, 'frisée (curly endive)': 70.0, 'fresh cilantro leaves': 1.0, 'shredded carrot': nan, 'shredded green cabbage': 22.5}",44.70499999999999,3.1548,9.339199999999998,0.3917,0,1,6,198.5
dish_1564516760,442.728943,329,19.221478,11.774262,52.757278,"eggplant, spinach (cooked), olive oil, carrot, shallots, garlic, wine, mushroom, lemon juice, chicken thighs, squash, quinoa, pepper, salt","carrot, chicken thighs, eggplant, garlic, lemon juice, mushroom, olive oil, pepper, quinoa, salt, shallots, spinach (cooked), squash, wine","roasted chicken thigh
roasted chicken drumstick
roasted carrot slices
roasted purple potato halves
cooked quinoa
baby spinach leaf
cilantro (coriander) sprig",roasted chicken thigh: 24152231; roasted chicken drumstick: 24142301; roasted carrot slices: 73102217; roasted purple potato halves: 71104040; cooked quinoa: 56204005; baby spinach leaf: 72125100; cilantro (coriander) sprig: 75109550,"roasted chicken thigh: 1 medium thigh
roasted chicken drumstick: 1 medium drumstick
roasted carrot slices: 1 regular carrot
roasted purple potato halves: 1 baby potato
cooked quinoa: unknown
baby spinach leaf: 1 baby leaf
cilantro (coriander) sprig: 1 sprig","{'roasted chicken thigh': 70.0, 'roasted chicken drumstick': 50.0, 'roasted carrot slices': 62.0, 'roasted purple potato halves': 60.0, 'cooked quinoa': nan, 'baby spinach leaf': 0.6, 'cilantro (coriander) sprig': 1.0}",320.372,31.332199999999997,18.088359999999998,13.109319999999999,0,1,7,243.6
dish_1558724799,142.669998,352,1.007,34.330002,4.593,"cauliflower, apple, broccoli","apple, broccoli, cauliflower","whole red apple (raw)
raw cauliflower florets
raw broccoli florets",whole red apple (raw): 63101000; raw cauliflower florets: 75107000; raw broccoli florets: 72201100,"whole red apple (raw): 1 medium
raw cauliflower florets: 8 floweret
raw broccoli florets: 4 floweret","{'whole red apple (raw)': 200.0, 'raw cauliflower florets': 104.0, 'raw broccoli florets': 40.0}",163.6,3.3648,37.2768,0.7272,0,0,3,344.0
dish_1568666263,93.400002,348,0.852,19.77,7.172,"lettuce, broccoli, artichokes","artichokes, broccoli, lettuce","raw broccoli florets
raw romaine lettuce",raw broccoli florets: 72201100; raw romaine lettuce: 72116000,"raw broccoli florets: 1 cup
raw romaine lettuce: 1.5 cup","{'raw broccoli florets': 90.0, 'raw romaine lettuce': 52.5}",42.975,3.0269999999999997,7.14975,0.38475000000000004,0,0,2,142.5
dish_1561575192,122.989189,236,8.137642,11.167095,4.637902,"walnuts, salt, mustard, olive oil, arugula, vinegar, chard, blueberries, pepper, cauliflower","arugula, blueberries, cauliflower, chard, mustard, olive oil, pepper, salt, vinegar, walnuts","arugula
steamed cauliflower florets",arugula: 75113080; steamed cauliflower florets: 75214011,"arugula: 1.5 cup
steamed cauliflower florets: 1 cup","{'arugula': 30.0, 'steamed cauliflower florets': 155.0}",47.800000000000004,3.8585000000000003,9.093,0.6475,0,0,2,185.0
dish_1562776465,173.432449,212,4.405418,31.491592,3.634132,"salt, pepper, sweet potato, olive oil, brussels sprouts","brussels sprouts, olive oil, pepper, salt, sweet potato","roasted Brussels sprouts
roasted diced potatoes",roasted Brussels sprouts: 75209021; roasted diced potatoes: 71104030,"roasted Brussels sprouts: 1 cup
roasted diced potatoes: 1 cup","{'roasted brussels sprouts': 160.0, 'roasted diced potatoes': 160.0}",308.8,8.464,47.168,11.536000000000001,0,0,2,320.0
dish_1559846334,126.172005,233,0.329,32.792,1.572,"pears, broccoli","broccoli, pears","whole green pear
raw broccoli florets",whole green pear: 63137010; raw broccoli florets: 72201100,"whole green pear: 1 fruit
raw broccoli florets: 3 floweret","{'whole green pear': 180.0, 'raw broccoli florets': 30.0}",117.9,1.4369999999999998,29.205000000000002,0.372,0,0,2,210.0
dish_1560370833,177.003006,99,5.913,27.525,4.287,"ice cream cones, frozen yogurt","frozen yogurt, ice cream cones","mini tart shell (pastry crust)
chocolate ganache (chocolate filling)",mini tart shell (pastry crust): 53391000; chocolate ganache (chocolate filling): 91705480,"mini tart shell (pastry crust): 1 tart shell
chocolate ganache (chocolate filling): 1 miniature/bite size","{'mini tart shell (pastry crust)': 25.0, 'chocolate ganache (chocolate filling)': 10.0}",163.6,1.845,22.1,8.0775,0,0,2,35.0
dish_1559678405,552.346069,386,37.108223,14.894657,39.692425,"bok choy, garlic, vinegar, onions, shallots, olive oil, mustard, tomatoes, mustard greens, salt, cucumbers, beef, spinach (raw), broccoli, spinach (cooked), millet","beef, bok choy, broccoli, cucumbers, garlic, millet, mustard, mustard greens, olive oil, onions, salt, shallots, spinach (cooked), spinach (raw), tomatoes, vinegar","sliced medium-rare beef steak
steamed broccoli florets
fresh raw spinach leaves",sliced medium-rare beef steak: 21102150; steamed broccoli florets: 72201211; fresh raw spinach leaves: 72125100,"sliced medium-rare beef steak: 3 piece/slice, any size
steamed broccoli florets: 4 floweret
fresh raw spinach leaves: 1 cup","{'sliced medium-rare beef steak': 90.0, 'steamed broccoli florets': 40.0, 'fresh raw spinach leaves': 25.0}",238.25,26.206500000000002,3.2065,12.877,0,0,3,155.0
dish_1562788536,245.132004,190,6.61,44.751999,5.398,"pilaf, corn on the cob","corn on the cob, pilaf","brown rice
arugula (rocket) leaves
cooked carrot (sliced)
corn on the cob (boiled/steamed), cut into rounds
garlic clove","brown rice: 56205011; arugula (rocket) leaves: 75113080; cooked carrot (sliced): 73102220; corn on the cob (boiled/steamed), cut into rounds: 75216111; garlic clove: 75111500","brown rice: 0.5 cup
arugula (rocket) leaves: 6 leaf
cooked carrot (sliced): 2 piece/slice
corn on the cob (boiled/steamed), cut into rounds: 0.25 regular ear
garlic clove: 1 clove","{'brown rice': 98.0, 'arugula (rocket) leaves': 12.0, 'cooked carrot (sliced)': 10.0, 'corn on the cob (boiled/steamed), cut into rounds': 26.25, 'garlic clove': 3.0}",155.92499999999998,4.13435,32.084999999999994,1.6747750000000003,0,0,5,149.25
dish_1565208611,73.669174,157,2.763648,9.719893,5.120261,"pepper, olive oil, brussels sprouts, caesar salad, salt","brussels sprouts, caesar salad, olive oil, pepper, salt","romaine lettuce (chopped)
shaved Parmesan cheese
toasted bread croutons
halved roasted Brussels sprouts
creamy Caesar-style dressing",romaine lettuce (chopped): 72116000; shaved Parmesan cheese: 14108020; toasted bread croutons: 51185000; halved roasted Brussels sprouts: 75209021; creamy Caesar-style dressing: 83102000,"romaine lettuce (chopped): 1 cup
shaved Parmesan cheese: 1 oz
toasted bread croutons: 4 4 cubes
halved roasted Brussels sprouts: 1.5 sprout
creamy Caesar-style dressing: 1 tablespoon","{'romaine lettuce (chopped)': 35.0, 'shaved parmesan cheese': 142.0, 'toasted bread croutons': 4.0, 'halved roasted brussels sprouts': 30.0, 'creamy caesar-style dressing': 14.7}",720.024,44.28499,24.3466,49.936449999999994,0,0,5,225.7
dish_1565194781,351.405518,568,4.66172,31.547619,39.603123,"sweet potato, salt, pepper, olive oil, carrot, egg whites","carrot, egg whites, olive oil, pepper, salt, sweet potato","steamed cauliflower florets
roasted sweet potato cubes
cooked carrot slices",steamed cauliflower florets: 75214011; roasted sweet potato cubes: 73403020; cooked carrot slices: 73102211,"steamed cauliflower florets: 1.5 cup
roasted sweet potato cubes: unknown
cooked carrot slices: 1 regular carrot","{'steamed cauliflower florets': 232.5, 'roasted sweet potato cubes': nan, 'cooked carrot slices': 60.0}",86.25,5.20875,17.967000000000002,0.82425,0,1,3,292.5
dish_1560801859,428.704285,262,20.070465,33.458454,28.334389,"squash, onions, pepperoni pizza, arugula, parsley, garlic, white rice, cauliflower, rosemary, salt, zucchini, pork, olive oil","arugula, cauliflower, garlic, olive oil, onions, parsley, pepperoni pizza, pork, rosemary, salt, squash, white rice, zucchini",No ingredients identified. GPT response was: ,No ingredients identified. GPT response was:: 00000000,No ingredients identified. GPT response was:: unknown,{'no ingredients identified. gpt response was': nan},,,,,0,1,1,0.0
dish_1575997268,0.0,136,0.0,0.0,0.0,"scrambled eggs, berries, grapes, salsa","berries, grapes, salsa, scrambled eggs","scrambled eggs
tomato slices
ketchup",scrambled eggs: 32130020; tomato slices: 89902070; ketchup: 74401010,"scrambled eggs: unknown
tomato slices: 1 Guideline amount on large sandwich
ketchup: 1 tablespoon","{'scrambled eggs': nan, 'tomato slices': 40.0, 'ketchup': 17.0}",26.53,0.5116,6.223000000000001,0.1784,0,1,3,57.0
dish_1559843185,64.349998,161,0.514,15.219999,1.707,"strawberries, mandarin oranges, broccoli","broccoli, mandarin oranges, strawberries","clementine (mandarin orange)
sliced strawberries
broccoli florets",clementine (mandarin orange): 61100600; sliced strawberries: 63223020; broccoli florets: 99997220,"clementine (mandarin orange): 1 fruit
sliced strawberries: unknown
broccoli florets: unknown","{'clementine (mandarin orange)': 85.0, 'sliced strawberries': nan, 'broccoli florets': nan}",45.05,0.6885,11.339,0.2635,0,2,3,85.0
dish_1558028194,228.050003,172,11.903999,18.01,12.218,"bacon, deprecated, potatoes","bacon, deprecated, potatoes","cubed watermelon
crispy cooked bacon strips
roasted potato wedges (skin-on)",cubed watermelon: 63149010; crispy cooked bacon strips: 22601000; roasted potato wedges (skin-on): 71104070,"cubed watermelon: 0.5 cup
crispy cooked bacon strips: 3 medium slice (yield after cooking)
roasted potato wedges (skin-on): 1 medium","{'cubed watermelon': 77.5, 'crispy cooked bacon strips': 24.0, 'roasted potato wedges (skin-on)': 170.0}",358.27,12.64255,40.37825,16.816850000000002,0,0,3,271.5
dish_1563389719,529.817993,457,29.358,21.484001,46.358997,"cherry tomatoes, carrot, grilled chicken, onions","carrot, cherry tomatoes, grilled chicken, onions","shredded carrot
sliced red onion
Parmesan cheese shavings",shredded carrot: 73101110; sliced red onion: 75117020; Parmesan cheese shavings: 14108020,"shredded carrot: 0.5 cup
sliced red onion: 0.5 whole
Parmesan cheese shavings: 1 tablespoon","{'shredded carrot': 87.5, 'sliced red onion': 74.0, 'parmesan cheese shavings': 5.0}",231.12,3.2101500000000005,21.921650000000003,15.17045,0,0,3,166.5
dish_1562172600,263.599976,370,6.02,16.43,30.68,"egg whites, roasted potatoes","egg whites, roasted potatoes",No ingredients identified. GPT response was: ,No ingredients identified. GPT response was:: 00000000,No ingredients identified. GPT response was:: unknown,{'no ingredients identified. gpt response was': nan},,,,,0,1,1,0.0
