FileName,PortionType,FoodCodeCommon,FC_Description,Portion,Multiplier,Rank,Link,GPTFoodDescription,GPTFoodCode,LabelAmount,LabelUnit,PortionShot,GPTPortionDescription,GPTPortionReason,GPTPortionAmount,GPTPortionAmountReason,PortionCode,PortionSubCode,BaseUnit,FoodCode,Portion weight (g),CalculatedWeight,CalculatedWeightGPT,Energy (kcal),Energy (kcal)_GPT,Protein (g),Protein (g)_GPT,Carbohydrate (g),Carbohydrate (g)_GPT,Total Fat (g),Total Fat (g)_GPT
073002160.png,largest,75221021,"Onions, cooked, fat added",2 cups,2.0,670,https://asa24.nci.nih.gov/images/073002160.png,Diced red (garden) radish — raw radish pieces with skin retained.,['75125000'],2.0,cup,"2 cups ,2 cups ,2 cups ,2 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 whole vegetable ,1 whole vegetable ,1 slice ,1 whole vegetable ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 medium whole vegetable ,1 medium slice ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 medium slice ,1 medium slice ,1 medium slice ,1 medium slice ,1 medium slice ,1 slice ,1 slice ,1 slice ,1 medium whole vegetable ,1 medium whole vegetable ,1 medium whole vegetable ,1 medium whole vegetable ,1 medium whole vegetable ,1 medium whole vegetable ,1 medium whole vegetable ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 medium whole vegetable ,1 small whole vegetable ,1 slice ,1 small whole vegetable ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 medium whole vegetable ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 large whole vegetable ,1 large whole vegetable ,1 large whole vegetable ,1 large whole vegetable ,1 large whole vegetable ,1 large whole vegetable ,1 large whole vegetable ,1 large whole vegetable ,1 small whole vegetable ,1 small whole vegetable ,1 small whole vegetable ,1 small whole vegetable ,1 small whole vegetable ,1 small whole vegetable ,1 medium whole vegetable ,1 slice ,1 medium whole vegetable ,1 slice ,1 medium slice ,1 slice ,1 slice ,1 medium slice ,1 medium slice ,1 whole vegetable ,1 slice ,1 medium whole vegetable ,1 slice ,1 slice ,1 medium whole vegetable ,1 medium whole vegetable ,1 medium whole vegetable ,1 medium whole vegetable ,1 medium whole vegetable ,1 medium slice ,1 medium slice ,1 slice ,1 medium slice ,1 cup ,1 cup ,1 slice ,1 cup ,1 slice ,1 cup ,1 medium slice ,1 medium slice ,1 slice ,1 medium slice ,1 slice ,1 medium slice ,1 medium whole vegetable ,1 slice ,1 whole vegetable ,1 whole vegetable ,1 medium whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,3/4 cup ,1 large whole vegetable ,3/4 whole vegetable ,3/4 whole vegetable ,1 whole vegetable ,1 large whole vegetable ,1 whole vegetable ,1 large whole vegetable ,3/4 cup ,3/4 whole vegetable ,3/4 cup ,3/4 cup ,3/4 whole vegetable ,1 large whole vegetable ,3/4 whole vegetable ,3/4 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,3/4 whole vegetable ,1 whole vegetable ,3/4 whole vegetable ,1 whole vegetable ,3/4 whole vegetable ,1 whole vegetable ,1 whole vegetable ,3/4 whole vegetable ,3/4 whole vegetable ,1 whole vegetable ,1 small whole vegetable ,3/4 whole vegetable ,3/4 medium whole vegetable ,3/4 medium whole vegetable ,1 medium whole vegetable ,1 medium whole vegetable ,3/4 medium whole vegetable ,1 medium whole vegetable ,1 medium whole vegetable ,3/4 medium whole vegetable ,3/4 medium whole vegetable ,3/4 medium whole vegetable ,3/4 medium whole vegetable ,1 small whole vegetable ,3/4 medium whole vegetable ,3/4 medium whole vegetable ,3/4 medium whole vegetable ,1 small whole vegetable ,3/4 medium whole vegetable ,3/4 medium whole vegetable ,1 small whole vegetable ,1 slice ,1 slice ,1 slice ,1 slice ,1/2 cup ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 whole vegetable ,1 slice ,1 slice ,1 slice ,1 small whole vegetable ,1/2 cup ,1/2 cup ,1 whole vegetable ,1 large whole vegetable ,1/2 cup ,1 small whole vegetable ,1 large whole vegetable ,1 large whole vegetable ,1 medium whole vegetable ,1 large whole vegetable ,1 medium whole vegetable ,1 slice ,1 slice ,1 medium whole vegetable ,1 slice ,1 medium whole vegetable ,1 slice ,1 slice ,1 slice ,1 slice ,1 small whole vegetable ,1 slice ,1 slice ,1 slice ,1 small whole vegetable ,1 whole vegetable ,1 medium slice ,1 whole vegetable ,1/2 whole vegetable ,1/2 whole vegetable ,1 whole vegetable ,1/2 whole vegetable ,1/2 whole vegetable ,1 whole vegetable ,1/2 whole vegetable ,1/2 whole vegetable ,1 medium slice ,1 medium slice ,1/2 whole vegetable ,1/2 medium whole vegetable ,1/2 medium whole vegetable ,1/2 medium whole vegetable ,1/2 medium whole vegetable ,1/2 medium whole vegetable ,1 whole vegetable ,1/2 medium whole vegetable ,1/2 medium whole vegetable ,1/2 whole vegetable ,1 whole vegetable ,1/2 medium whole vegetable ,1 whole vegetable ,1/2 medium whole vegetable ,1/2 whole vegetable ,1/2 whole vegetable ,1 whole vegetable ,1/2 medium whole vegetable ,1/2 medium whole vegetable ,1/2 whole vegetable ,1/2 medium whole vegetable ,1 whole vegetable ,1/2 whole vegetable ,1 whole vegetable ,1 small whole vegetable ,1/4 whole vegetable ,1 medium whole vegetable ,1 medium whole vegetable ,1/4 whole vegetable ,1 medium whole vegetable ,1 medium whole vegetable ,1 whole vegetable ,1/4 medium whole vegetable ,1/4 medium whole vegetable ,1/4 medium whole vegetable ,1/4 medium whole vegetable ,1/4 medium whole vegetable ,1/4 medium whole vegetable ,1/4 cup ,1/4 medium whole vegetable ,1/4 medium whole vegetable ,1/4 medium whole vegetable ,1/4 medium whole vegetable ,1/4 medium whole vegetable ,1/4 medium whole vegetable ,1/4 whole vegetable ,1 whole vegetable ,1/4 whole vegetable ,1 large whole vegetable ,1/4 whole vegetable ,1 large whole vegetable ,1/4 whole vegetable ,1/4 whole vegetable ,1/4 whole vegetable ,1 large whole vegetable ,1/4 whole vegetable ,1 whole vegetable ,1 large whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1/4 whole vegetable ,1/4 cup ,1 small whole vegetable ,1/4 cup ,1/4 whole vegetable ,1 small whole vegetable ,1/4 cup ,1 small whole vegetable ,1/4 whole vegetable ,1 small whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 medium whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 whole vegetable ,1 large whole vegetable ,1 whole vegetable ,1 large whole vegetable ,1 small whole vegetable ,1 medium whole vegetable ,1 whole vegetable ,1 large whole vegetable ,1 small whole vegetable ,1 large whole vegetable ,1 medium whole vegetable ,1 whole vegetable ,1 medium whole vegetable ,1 small whole vegetable",1/2 cup,,1,,,,cup,75221021.0,215.0,430.0,215.0,313.90000000000003,156.95000000000002,5.417999999999999,2.7089999999999996,45.752,22.876,13.373,6.6865
070909409.png,largest,83105500,Honey mustard dressing,6 tablespoons,6.0,676,https://asa24.nci.nih.gov/images/070909409.png,Small servings of caramel custard (flan / crème caramel) presented in tasting spoons.,['13210350'],6.0,tablespoon,"6 tablespoons ,5 tablespoons ,4 tablespoons ,3 tablespoons ,3 tablespoons ,2 tablespoons ,2 tablespoons ,1 tablespoon ,1 tablespoon ,1 packet ,2 teaspoons ,1/2 cup ,3/8 cup ,1 teaspoon ,1/4 cup",6 tablespoons,,6,,21000.0,0.0,tablespoon,83105500.0,15.6,93.6,93.6,434.304,434.304,0.8143199999999999,0.8143199999999999,21.836879999999997,21.836879999999997,38.216879999999996,38.216879999999996
122909118.png,largest,11433000,"Yogurt, nonfat milk, fruit",3 cups,3.0,680,https://asa24.nci.nih.gov/images/122909118.png,"A pale-pink creamy dip or spread — likely a smooth sauce or yogurt. Exact variety (e.g., mayo‑and‑ketchup blend vs. fruit yogurt) cannot be determined from the image.",['81308100'],3.0,cup,"3 cups ,2-1/2 cups ,2 cups ,1-1/2 cups ,18 ounces ,18 ounces ,14 ounces ,18 ounces ,14 ounces ,1 cup ,16 ounces ,16 ounces ,3/4 cup ,14 ounces ,1/2 cup ,18 ounces ,16 ounces ,1/4 cup",1 cup,,1,,,,cup,11433000.0,245.0,735.0,245.0,610.0500000000001,203.35,37.411500000000004,12.4705,110.39699999999999,36.799,1.2495,0.4165000000000001
120710108.png,largest,27347100,"Pot pie, chicken",3 cups,3.0,693,https://asa24.nci.nih.gov/images/120710108.png,Tomato and scrambled eggs (stir‑fried tomato–egg),['32130400'],3.0,cup,"3 cups ,2-1/2 cups ,2 cups ,1-1/2 cups ,1 cup ,1 pie ,1 pie ,1 pie ,1 pie ,3/4 cup ,1 pie ,1 pie ,1/2 pie ,1/2 pie ,1/2 cup ,1/4 cup ,1 pie ,1 pie",1 cup,,0.9,,,,cup,27347100.0,200.0,600.0,180.0,1524.0,457.2,55.44,16.632,143.28,42.983999999999995,81.18,24.354000000000003
061909101.png,largest,58130011,Lasagna with meat,1 piece,20.0,697,https://asa24.nci.nih.gov/images/061909101.png,"Lasagna — a baked, layered pasta square with tomato sauce and melted/browned cheese on top.",['58130011'],1.0,piece,"1 piece ,1 piece ,3/4 piece ,1 piece ,1 piece ,1 piece ,1/2 piece ,1 piece ,1 piece ,3/4 piece ,1 piece ,1 piece ,1 piece ,1/4 piece ,1/2 piece ,1 piece ,1 piece ,3/4 piece ,1/2 piece ,1 piece ,3 cups ,1 piece ,1/4 piece ,1 piece ,2-1/2 cups ,2 cups ,1 piece ,1/4 piece ,1-1/2 cups ,1 piece ,1 piece ,1 cup ,1 piece ,1 piece ,1 piece ,3/4 cup ,1/2 cup ,1/4 cup",1 piece,,1,,52000.0,0.0,piece,58130011.0,232.0,232.0,232.0,322.48,322.48,17.284000000000002,17.284000000000002,37.51440000000001,37.51440000000001,11.5304,11.5304
061909101.png,largest,58130011,Lasagna with meat,1 piece,20.0,697,https://asa24.nci.nih.gov/images/061909101.png,"Lasagna — a baked, layered pasta square with tomato sauce and melted/browned cheese on top.",['58130011'],1.0,piece,"1 piece ,1 piece ,3/4 piece ,1 piece ,1 piece ,1 piece ,1/2 piece ,1 piece ,1 piece ,3/4 piece ,1 piece ,1 piece ,1 piece ,1/4 piece ,1/2 piece ,1 piece ,1 piece ,3/4 piece ,1/2 piece ,1 piece ,3 cups ,1 piece ,1/4 piece ,1 piece ,2-1/2 cups ,2 cups ,1 piece ,1/4 piece ,1-1/2 cups ,1 piece ,1 piece ,1 cup ,1 piece ,1 piece ,1 piece ,3/4 cup ,1/2 cup ,1/4 cup",1 piece,,1,,90000.0,0.0,piece,58130011.0,232.0,232.0,232.0,322.48,322.48,17.284000000000002,17.284000000000002,37.51440000000001,37.51440000000001,11.5304,11.5304
073002424.png,largest,75105000,"Cabbage, red, raw",2 cups,2.0,703,https://asa24.nci.nih.gov/images/073002424.png,Shredded red (purple) cabbage — thinly sliced raw cabbage (commonly used for coleslaw or salads).,['75105000'],2.0,cup,"2 cups ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 head ,1 head ,1 head ,1 head ,1 head ,1 head ,1 head ,1 head ,1 head ,1 leaf ,1 cup ,7/8 head ,7/8 head ,7/8 head ,1 head ,1 head ,1 head ,1 head ,1 head ,3/4 head ,1 head ,3/4 head ,3/4 head ,3/4 cup ,1 head ,5/8 head ,5/8 head ,5/8 head ,1 head ,1 head ,1 head ,1 head ,1 head ,1/2 cup ,1/2 head ,1/2 head ,1/2 head ,1 head ,1 head ,3/8 head ,3/8 head ,1 head ,3/8 head ,1 head ,1/4 cup ,1 head ,1 head ,1/4 head ,1/4 head ,1/4 head ,1 head ,1 head ,1 head ,1/8 head ,1/8 head ,1/8 head ,1 head ,1 head ,1 head",1 cup,,1,,10010.0,0.0,cup,75105000.0,90.0,180.0,90.0,55.800000000000004,27.900000000000002,2.574,1.287,13.266,6.633,0.28800000000000003,0.14400000000000002
012711401.png,largest,53116000,"Cake, pound",1 piece,15.91,704,https://asa24.nci.nih.gov/images/012711401.png,"A slice of plain sponge/pound (butter) cake — a simple, unfrosted cake slice.","['53116000', '53118100']",1.0,piece,"1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,3/4 piece ,1 piece ,3/4 piece ,1 piece ,3/4 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,3/4 piece ,1 piece ,1/2 piece ,3/4 piece ,1/2 piece ,1 piece ,1/2 piece ,1 piece ,1 piece ,3/4 piece ,1 piece ,1/2 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1/2 piece ,1/2 piece ,1 piece ,1 piece ,1 piece ,3/4 piece ,1 piece ,1 piece ,1/4 piece ,1/4 piece ,3/4 piece ,3/4 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1/4 piece ,1/4 piece ,1 piece ,1/2 piece ,1 piece ,3 cups ,1 piece ,2-1/2 cups ,1 piece ,1 piece ,1/4 piece ,1 piece ,1/2 piece ,1/2 piece ,1/4 piece ,2 cups ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1/4 piece ,1-1/2 cups ,1 piece ,1 piece ,1/4 piece ,1 piece ,1 piece ,1/4 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 cup ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1/2 cup ,1 piece ,1 piece ,1 piece ,3/4 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1/2 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,3/4 piece ,3/4 piece ,1 piece ,3/4 piece ,1 piece ,3/4 piece ,1 piece ,1/2 piece ,1 piece ,1 piece ,1 piece ,1/2 piece ,1/4 piece ,1 piece ,1/2 piece ,1 piece ,1/2 piece ,1 piece ,3/4 piece ,1 piece ,1/4 piece ,1 piece ,1 piece ,1 piece ,1/2 piece ,1/4 piece ,1 piece ,1/4 piece ,1/4 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1/4 piece ,1 piece ,1 piece ,1 piece",1 piece,,1,,,,piece,53116000.0,115.0,115.0,115.0,405.95,405.95,5.75,5.75,61.68600000000001,61.68600000000001,16.054000000000002,16.054000000000002
072302367.png,largest,42104100,"Cashews, salted",1 cup,1.0,712,https://asa24.nci.nih.gov/images/072302367.png,Roasted cashew nuts (whole cashews),['42104110'],1.0,cup,"1 cup ,7/8 cup ,3/4 cup ,5/8 cup ,1/2 cup ,3/8 cup ,1/4 cup ,1/8 cup ,1 piece",1/2 cup,,1.5,,,,cup,42104100.0,130.0,130.0,195.0,751.4,1127.1000000000001,19.11,28.665,40.82,61.230000000000004,61.724,92.58599999999998
100708124.png,largest,14204010,"Cheese, cottage, low fat",2 cups,2.0,716,https://asa24.nci.nih.gov/images/100708124.png,Cottage cheese — a fresh curd cheese (small-curd/creamed cottage cheese).,['14201010'],2.0,cup,"2 cups ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 cup ,3/4 cup ,1/2 cup ,1/4 cup",1/2 cup,,1,,,,cup,14204010.0,226.0,452.0,226.0,370.64,185.32,49.72,24.86,19.481199999999998,9.740599999999999,10.395999999999999,5.1979999999999995
072502210.png,largest,54402080,"Tortilla chips, reduced sodium",3 cups,3.0,718,https://asa24.nci.nih.gov/images/072502210.png,Tortilla chips (corn chips / nacho chips).,['54401075'],3.0,cup,"3 cups ,2-1/2 cups ,2 cups ,1-1/2 cups ,1 bag ,1 grab bag ,10 chips ,1 cup ,1 bag ,1 bag ,1 grab bag ,1 grab bag ,5 chips ,1/2 cup ,1 bag ,1 grab bag",1 cup,,1.5,,,,cup,54402080.0,30.0,90.0,45.0,440.1,220.05,8.415000000000001,4.2075000000000005,61.272,30.636,17.855999999999998,8.927999999999999
121709417.png,largest,42202150,"Peanut butter, reduced fat",3 tablespoons,3.0,722,https://asa24.nci.nih.gov/images/121709417.png,Smooth (creamy) peanut butter — a smooth nut butter (likely peanut) spread.,['42202000'],3.0,tablespoon,"3 tablespoons ,2-1/2 tablespoons ,2 tablespoons ,1-1/2 tablespoons ,1 tablespoon ,2 teaspoons ,1 teaspoon",3 tablespoons,,3,,21000.0,0.0,tablespoon,42202150.0,16.0,48.0,48.0,249.6,249.6,12.431999999999999,12.431999999999999,17.112,17.112,16.32,16.32
080802135.png,largest,58148110,"Macaroni or pasta salad, made with mayonnaise",2 cups,2.0,727,https://asa24.nci.nih.gov/images/080802135.png,Macaroni and cheese — elbow macaroni in a creamy cheddar-style cheese sauce.,['58145110'],2.0,cup,"2 cups ,2 cups ,2 cups ,2 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1 cup ,1 cup ,1 cup ,1 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup",1 cup,,1,,,,cup,58148110.0,204.0,408.0,204.0,901.6800000000001,450.84000000000003,18.1968,9.0984,100.53120000000001,50.265600000000006,47.001599999999996,23.500799999999998
072302209.png,largest,63131010,"Nectarine, raw",1 fruit,1.0,730,https://asa24.nci.nih.gov/images/072302209.png,Tomato (a whole fresh red tomato).,['74101000'],1.0,fruit,"1 fruit ,1 cup ,1 slice ,7/8 cup ,3/4 fruit ,3/4 cup ,5/8 cup ,1/2 fruit ,1/2 cup ,3/8 cup ,1/4 fruit ,1/4 cup ,1/8 cup",1 fruit,,1,,60815.0,0.0,fruit,63131010.0,140.0,140.0,140.0,60.2,60.2,1.484,1.484,12.852,12.852,0.392,0.392
080510114.png,largest,54403110,"Popcorn, caramel coated",6 cups,6.0,732,https://asa24.nci.nih.gov/images/080510114.png,Caramel popcorn (popcorn coated in a caramel/toffee glaze).,['54403110'],6.0,cup,"6 cups ,5 cups ,4 cups ,3 cups ,2 cups ,1 popcorn ball ,1 cup",3 cups,,2,,,,cup,54403110.0,35.0,210.0,70.0,898.8000000000001,299.6,7.917000000000001,2.639,164.787,54.928999999999995,26.67,8.89
070110108.png,largest,73406000,"Sweet potato, candied",2 cups,2.0,734,https://asa24.nci.nih.gov/images/070110108.png,Cubed cooked sweet potatoes (likely roasted or boiled),['73405000'],2.0,cup,"2 cups ,2 cups ,2 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 cup ,1 cup ,1 cup ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,3/4 piece ,1 piece ,3/4 piece ,1 piece ,1 piece ,3/4 piece ,1 piece ,1 piece ,1 piece ,1 piece ,3/4 piece ,1 piece ,3/4 piece ,3/4 piece ,3/4 cup ,3/4 cup ,3/4 piece ,3/4 piece ,3/4 cup ,3/4 piece ,1/2 piece ,1 piece ,1 piece ,1/2 cup ,1/2 cup ,1/2 cup ,1 piece ,1 piece ,1/2 piece ,1/2 piece ,1/2 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1/2 piece ,1 piece ,1/2 piece ,1/2 piece ,1/2 piece ,1/2 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1/4 cup ,1 piece ,1/4 piece ,1/4 cup ,1/4 piece ,1/4 piece ,1/4 piece ,1/4 piece ,1/4 piece ,1/4 piece ,1/4 cup ,1/4 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1/4 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece",1 cup,,1,,,,cup,73406000.0,250.0,500.0,250.0,910.0,455.0,4.95,2.475,187.3,93.65,16.5,8.25
110502264.png,largest,42112000,"Pecans, not further specified subcategory assigned",1 cup,1.0,737,https://asa24.nci.nih.gov/images/110502264.png,Shelled pecans (pecan halves).,['42112100'],1.0,cup,"1 cup ,7/8 cup ,3/4 cup ,5/8 cup ,1/2 cup ,3/8 cup ,1/4 cup ,1/8 cup ,1 piece",1/2 cup,,0.25,,,,cup,42112000.0,100.0,100.0,25.0,691.0,172.75,9.17,2.2925,13.86,3.465,71.97,17.9925
072908421.png,largest,14131500,Queso Asadero,1 slice,2.5,742,https://asa24.nci.nih.gov/images/072908421.png,A single slice of processed American cheese (cheddar-style).,"['14410500', '14410110']",1.0,slice,"1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 cup ,7/8 cup ,1 cup ,1 cup ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,3/4 cup ,7/8 cup ,7/8 cup ,3/4 cup ,3/4 cup ,5/8 cup ,1 slice ,5/8 cup ,5/8 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1 slice ,3/8 cup ,3/8 cup ,3/8 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/8 cup ,1/8 cup ,1/8 cup",1 slice,,1,,51000.0,0.0,slice,14131500.0,21.0,21.0,21.0,74.76,74.76,4.746,4.746,0.6027,0.6027,5.9346000000000005,5.9346000000000005
072908421.png,largest,14131500,Queso Asadero,1 slice,2.5,742,https://asa24.nci.nih.gov/images/072908421.png,A single slice of processed American cheese (cheddar-style).,"['14410500', '14410110']",1.0,slice,"1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 cup ,7/8 cup ,1 cup ,1 cup ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,3/4 cup ,7/8 cup ,7/8 cup ,3/4 cup ,3/4 cup ,5/8 cup ,1 slice ,5/8 cup ,5/8 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1 slice ,3/8 cup ,3/8 cup ,3/8 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/8 cup ,1/8 cup ,1/8 cup",1 slice,,1,,90000.0,0.0,slice,14131500.0,21.0,21.0,21.0,74.76,74.76,4.746,4.746,0.6027,0.6027,5.9346000000000005,5.9346000000000005
011410108.png,largest,58145170,Macaroni or noodles with cheese and egg,3 cups,3.0,743,https://asa24.nci.nih.gov/images/011410108.png,Macaroni and cheese — elbow pasta in a cheesy sauce (cheesy macaroni).,['58145110'],3.0,cup,"3 cups ,3 cups ,2-1/2 cups ,2-1/2 cups ,2 cups ,2 cups ,1-1/2 cups ,1-1/2 cups ,1 cup ,1 cup ,3/4 cup ,3/4 cup ,1/2 cup ,1/2 cup ,1/4 cup ,1/4 cup",2 cups,,2,,,,cup,58145170.0,230.0,690.0,460.0,1276.5,851.0,40.779,27.186,131.1,87.4,65.68799999999999,43.792
080802508.png,largest,75141000,Coleslaw,2 cups,2.0,750,https://asa24.nci.nih.gov/images/080802508.png,Creamy coleslaw — shredded cabbage and carrots in a mayonnaise-style dressing.,['75141000'],2.0,cup,"2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1 cup ,1 cup ,1 cup ,1 cup ,1 cup ,1 cup ,1 cup ,1 cup ,1 cup ,1 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup",1 cup,,1,,,,cup,75141000.0,220.0,440.0,220.0,497.2,248.6,5.016,2.508,44.088,22.044,34.716,17.358
110502128.png,largest,63201010,"Blackberries, raw",2 cups,2.0,751,https://asa24.nci.nih.gov/images/110502128.png,"Fresh blackberries (whole, ripe).",['63201010'],2.0,cup,"2 cups ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 cup ,3/4 cup ,1/2 cup ,1/4 cup",1 cup,,1,,10205.0,0.0,cup,63201010.0,150.0,300.0,150.0,129.0,64.5,4.17,2.085,28.830000000000002,14.415000000000001,1.47,0.735
072302336.png,largest,42100050,"Nuts, not further specified subcategory assigned",1 cup,1.0,753,https://asa24.nci.nih.gov/images/072302336.png,Whole brown flax seeds (linseeds).,['43104000'],1.0,cup,"1 cup ,1 cup ,3/4 cup ,5/8 cup ,1/2 cup ,3/8 cup ,1/4 cup ,1/8 cup",1/2 cup,,1,,,,cup,42100050.0,142.0,142.0,142.0,859.1,859.1,27.817800000000002,27.817800000000002,29.8768,29.8768,76.1404,76.1404
